Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;DE Industries extractives, énergie, eau;EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;"38 Collecte, traitement et élimination des déchets ; récupération";3831Z Démantèlement d'épaves;52;52;49;5202;244900015;49129;3831Z;1;6;1;5;1;5;1;3;1;3;1;4;1;4;1;4;1;5;1;5;1;4;1;5;1;4;1;6;1;7;1;9;;;;;1;30
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4391B Travaux de couverture par éléments;52;52;49;5202;244900015;49129;4391B;2;9;2;8;4;16;3;11;2;10;2;11;2;10;2;10;2;9;2;9;4;17;4;17;3;19;2;18;2;15;2;15;2;16;2;17;2;24
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4520A Entretien et réparation de véhicules automobiles légers;52;52;49;5202;244900015;49129;4520A;1;2;1;4;1;5;1;3;1;5;1;10;1;10;1;7;1;4;1;7;1;4;1;4;1;4;1;4;1;5;1;4;1;4;1;2;1;3
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4612B Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques;52;52;49;5202;244900015;49129;4612B;;;;;;;;;;;;;;;;;;;1;3;1;3;1;3;1;4;1;5;1;4;1;5;1;7;1;6;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4634Z Commerce de gros (commerce interentreprises) de boissons;52;52;49;5202;244900015;49129;4634Z;1;23;1;21;1;23;1;20;1;19;1;20;1;19;1;18;;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4772A Commerce de détail de la chaussure;52;52;49;5202;244900015;49129;4772A;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610C Restauration de type rapide;52;52;49;5202;244900015;49129;5610C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8219Z Photocopie, préparation de documents et autres activités spécialisées;52;52;49;5202;244900015;49129;8219Z;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;90 Activités créatives, artistiques et de spectacle;9001Z Arts du spectacle vivant;52;52;49;5202;244900015;49129;9001Z;;;1;0;1;0;1;0;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écuillé;49130 Écuillé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4752B Commerce de détail de quincaillerie, peintures et verres en grandes surfaces;52;52;49;5202;244900015;49130;4752B;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Étriché;49132 Étriché;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4312B Travaux de terrassement spécialisés ou de grande masse;52;52;49;5202;200068955;49132;4312B;1;78;1;82;1;83;1;83;1;78;1;74;1;75;1;69;1;71;1;65;1;62;1;57;1;55;1;55;1;54;1;57;1;58;1;54;1;51
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Étriché;49132 Étriché;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4334Z Travaux de peinture et vitrerie;52;52;49;5202;200068955;49132;4334Z;1;2;1;2;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Étriché;49132 Étriché;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6420Z Activités des sociétés holding;52;52;49;5202;200068955;49132;6420Z;;;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Étriché;49132 Étriché;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"70 Activités des sièges sociaux ; conseil de gestion";7022Z Conseil pour les affaires et autres conseils de gestion;52;52;49;5202;200068955;49132;7022Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Étriché;49132 Étriché;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;94 Activités des organisations associatives;9499Z Autres organisations fonctionnant par adhésion volontaire;52;52;49;5202;200068955;49132;9499Z;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;;;;;1;1;1;2;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Étriché;49132 Étriché;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602A Coiffure;52;52;49;5202;200068955;49132;9602A;;;;;;;1;2;1;1;1;1;1;3;1;4;1;2;1;3;1;2;1;2;1;2;1;2;1;3;1;2;1;2;1;2;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Feneu;49135 Feneu;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1071C Boulangerie et boulangerie-pâtisserie;52;52;49;5202;244900015;49135;1071C;1;5;1;7;1;7;1;6;1;6;1;9;1;7;1;6;1;6;1;6;1;6;1;6;1;6;1;5;1;5;1;4;1;3;;;1;6
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Feneu;49135 Feneu;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4322B Travaux d'installation d'équipements thermiques et de climatisation;52;52;49;5202;244900015;49135;4322B;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;3;1;3;1;2;1;2;1;2;1;2;1;2;1;1;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Feneu;49135 Feneu;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4511Z Commerce de voitures et de véhicules automobiles légers;52;52;49;5202;244900015;49135;4511Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Feneu;49135 Feneu;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610A Restauration traditionnelle;52;52;49;5202;244900015;49135;5610A;1;1;1;1;1;1;1;0;1;1;;;;;1;0;1;2;;;;;;;;;;;1;1;1;3;1;2;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Feneu;49135 Feneu;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8219Z Photocopie, préparation de documents et autres activités spécialisées;52;52;49;5202;244900015;49135;8219Z;1;5;1;5;1;5;1;4;1;3;1;3;1;4;1;3;1;3;1;3;1;3;1;3;1;4;1;4;1;3;1;3;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Feneu;49135 Feneu;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QA Activités pour la santé humaine;86 Activités pour la santé humaine;8623Z Pratique dentaire;52;52;49;5202;244900015;49135;8623Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Baugeois Vallée;Les Bois d'Anjou;49138 Les Bois d'Anjou;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332B Travaux de menuiserie métallique et serrurerie;52;52;49;5202;244900882;49138;4332B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Jarzé Villages;49163 Jarzé Villages;GS1 Industrie;C5 autres produits industriels;CC Bois et papier;18 Imprimerie et reproduction d'enregistrements;1812Z Autre imprimerie (labeur);52;52;49;5202;200068955;49163;1812Z;;;;;1;4;1;3;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Jarzé Villages;49163 Jarzé Villages;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4321A Travaux d'installation électrique dans tous locaux;52;52;49;5202;200068955;49163;4321A;1;3;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;3;4;1;1;1;0;1;1;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Jarzé Villages;49163 Jarzé Villages;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4331Z Travaux de plâtrerie;52;52;49;5202;200068955;49163;4331Z;1;4;1;4;1;6;1;6;1;3;1;4;1;5;1;5;1;5;1;6;1;1;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Jarzé Villages;49163 Jarzé Villages;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332A Travaux de menuiserie bois et pvc;52;52;49;5202;200068955;49163;4332A;2;3;2;2;2;2;2;2;2;2;2;1;1;2;1;1;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;Jarzé Villages;49163 Jarzé Villages;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;88 Action sociale sans hébergement;8899B Action sociale sans hébergement n.c.a.;52;52;49;5202;200068955;49163;8899B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS1 Industrie;C5 autres produits industriels;CH Métallurgie et fabrication de produits métalliques;25 Fabrication de produits métalliques, à l'exception des machines et des équipements;2511Z Fabrication de structures métalliques et de parties de structures;52;52;49;5202;200071553;49167;2511Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2829B Fabrication d'autres machines d'usage général;52;52;49;5202;200071553;49167;2829B;;;;;;;1;4;1;5;1;5;1;12;1;14;1;13;1;15;1;18;1;19;1;17;1;14;1;13;1;10;1;11;1;13;1;15
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";33 Réparation et installation de machines et d'équipements;3312Z Réparation de machines et équipements mécaniques;52;52;49;5202;200071553;49167;3312Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS1 Industrie;DE Industries extractives, énergie, eau;EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution;"38 Collecte, traitement et élimination des déchets ; récupération";3812Z Collecte des déchets dangereux;52;52;49;5202;200071553;49167;3812Z;1;29;1;29;1;32;1;26;1;23;1;25;1;25;1;23;1;24;1;25;1;28;1;27;1;25;1;30;1;27;1;28;1;31;1;34;1;35
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4321A Travaux d'installation électrique dans tous locaux;52;52;49;5202;200071553;49167;4321A;3;11;2;10;2;9;2;9;1;7;1;7;1;1;;;;;;;;;;;;;;;;;1;0;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4331Z Travaux de plâtrerie;52;52;49;5202;200071553;49167;4331Z;1;4;1;3;1;4;1;4;1;2;1;2;1;2;1;2;1;2;1;2;1;1;1;2;1;1;;;1;3;1;3;1;6;1;6;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399E Location avec opérateur de matériel de construction;52;52;49;5202;200071553;49167;4399E;;;;;;;;;;;;;;;;;1;8;1;8;1;8;1;8;1;5;1;6;1;10;1;11;1;9;1;10;1;9
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4511Z Commerce de voitures et de véhicules automobiles légers;52;52;49;5202;200071553;49167;4511Z;2;18;2;28;2;19;2;18;2;20;2;19;2;19;2;18;3;20;3;16;2;16;2;17;2;19;3;21;2;19;3;22;3;22;3;21;2;18
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4621Z Commerce de gros (commerce interentreprises) de céréales;52;52;49;5202;200071553;49167;4621Z;1;10;1;11;1;12;1;9;1;14;1;11;1;12;1;7;1;6;1;5;1;7;1;5;1;3;1;2;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;58 Édition;5811Z Édition de livres;52;52;49;5202;200071553;49167;5811Z;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6201Z Programmation informatique;52;52;49;5202;200071553;49167;6201Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;;;1;1;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6202A Conseil en systèmes et logiciels informatiques;52;52;49;5202;200071553;49167;6202A;;;;;;;;;;;;;;;;;;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;81 Services relatifs aux bâtiments et aménagement paysager;8122Z Autres activités de nettoyage des bâtiments et nettoyage industriel;52;52;49;5202;200071553;49167;8122Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Les Garennes sur Loire;49167 Les Garennes sur Loire;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602A Coiffure;52;52;49;5202;200071553;49167;9602A;1;2;2;4;2;5;2;3;2;6;2;5;2;4;2;6;1;4;1;4;1;4;1;5;1;4;1;4;1;5;1;7;1;6;2;6;2;6
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Juvardeil;49170 Juvardeil;GS1 Industrie;DE Industries extractives, énergie, eau;BZ Industries extractives;08 autres industries extractives;0812Z Exploitation de gravières et sablières, extraction d'argiles et de kaolin;52;52;49;5202;200071868;49170;0812Z;1;1;1;1;1;2;1;2;1;2;1;2;1;2;1;2;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Juvardeil;49170 Juvardeil;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4331Z Travaux de plâtrerie;52;52;49;5202;200071868;49170;4331Z;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Juvardeil;49170 Juvardeil;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399D Autres travaux spécialisés de construction;52;52;49;5202;200071868;49170;4399D;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Juvardeil;49170 Juvardeil;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;93 Activités sportives, récréatives et de loisirs;9312Z Activités de clubs de sports;52;52;49;5202;200071868;49170;9312Z;1;0;1;0;;;;;;;;;;;;;;;1;0;;;1;1;2;1;2;1;;;;;;;;;;
